participant,trial_id,test_language,word,language_l1,input_text,typing_onset,typing_offset,orthography,phonology,translation_english_orthography,translation_english_phonology,ipa_english,translation_catalan_orthography,translation_catalan_phonology,translation_spanish_orthography,translation_spanish_phonology,lev_engspa,sim_engspa,sim_engspa_broad,lev_engcat,sim_engcat,sim_engcat_broad,lev_spacat,sim_spacat,sim_spacat_broad,frequency_zipf,soundfile,practice,length,accuracy
11311,175,Catalan,raspall,English,,0.667000055,0.667000055,raspall,/rəsˈpaʎ/,brush,/brʌʃ/,brʌʃ,raspall,/rəsˈpaʎ/,cepillo,/θeˈpi.ʎo/,0.783333333333333,0,0.166666666666666,0.783333333333333,0.377777777777777,0.477777777777777,0.65,0.555555555555555,0.722222222222222,3.7481157,Sounds/cat_raspall.wav,FALSE,,
11311,176,Catalan,samarreta,English,scorpion,2.55099988,3.76699996,samarreta,/sə.məˈrɛ.tə/,t-shirt,/ˈtiːʃɜːt/,tiiʃɜɜt,samarreta,/sə.məˈrɛ.tə/,camiseta,/ka.mi'se.ta/,0.725,0.216666666666666,0.216666666666666,0.6375,0.383333333333333,0.383333333333333,0.475,0.5,0.5,4.38551562,Sounds/cat_samarreta.wav,FALSE,9,0.0246913580246914
11311,177,Catalan,sol,English,sun,1.198999882,1.71600008,sol,/ˈsɔɫ/,sun,/sʌn/,sʌn,sol,/ˈsɔɫ/,sol,/ˈsol/,0.2,0.788888888888888,0.722222222222222,0.2,0.788888888888888,0.722222222222222,0,1,1,5.61234526,Sounds/cat_sol.wav,FALSE,3,0.111111111111111
11311,178,Catalan,taronja,English,slice,0.865999937,1.464999914,taronja,/təˈɾɔɲ.ʒə/,orange,/ˈɒrɪnʤ/,ɒrɪnʤ,taronja,/təˈɾɔɲ.ʒə/,naranja,/naˈɾaŋ.xa/,0.928571428571428,0.166666666666666,0.166666666666666,0.9,0,0.142857142857142,0.628571428571428,0.238095238095238,0.323809523809523,4.3961628,Sounds/cat_taronja.wav,FALSE,7,0
11311,180,Catalan,tisores,English,treasure,1.032999992,2.75,tisores,/tiˈzo.ɾəs/,scissors,/ˈsɪzəz/,sɪzəz,tisores,/tiˈzo.ɾəs/,tijeras,/tiˈxe.ɾas/,0.528571428571428,0.166666666666666,0.166666666666666,0.3,0.166666666666666,0.166666666666666,0.285714285714285,0.738095238095238,0.738095238095238,3.93156806,Sounds/cat_tisores.wav,FALSE,8,0.046875
11311,181,Catalan,tobogan,English,toucan,1.299999952,2.032999992,tobogan,/tu.βuˈɣan/,slide,/slaɪd/,slaɪd,tobogan,/tu.βuˈɣan/,tobogán,/to.βoˈɣan/,0.7,0.195238095238095,0.166666666666666,0.7,0.195238095238095,0.166666666666666,0.114285714285714,0.976190476190476,0.976190476190476,3.61341713,Sounds/cat_tobogan.wav,FALSE,7,0.0816326530612245
11311,182,Catalan,tomaquet,English,,1.815999985,1.815999985,tomàquet,/tuˈma.kət/,tomato,/təˈmɑːtəʊ/,təmɑɑtəʊ,tomàquet,/tuˈma.kət/,tomate,/toˈma.te/,0.375,0.699404761904761,0.699404761904761,0.4125,0.4625,0.4625,0.485714285714285,0.782051282051282,0.782051282051282,4.48050946,Sounds/cat_tomaquet.wav,FALSE,,
11311,183,Catalan,tren,English,train,0.767000198,1.768000126,tren,/ˈtɾɛn/,train,/treɪn/,treɪn,tren,/ˈtɾɛn/,tren,/ˈtɾen/,0.18,0.806666666666666,0.966666666666666,0.48,0.784444444444444,0.944444444444444,0,1,1,4.85159049,Sounds/cat_tren.wav,FALSE,5,0.12
11311,184,Catalan,ull,English,jungle,3.950999975,4.634000063,ull,/uʎ/,eye,/aɪ/,aɪ,ull,/uʎ/,ojo,/ˈo.xo/,0.833333333333333,0,0,1,0,0,0.833333333333333,0.222222222222222,0.222222222222222,4.80323419,Sounds/cat_ull.wav,FALSE,6,0.0555555555555556
11311,185,Catalan,ulleres,English,ears,1.565999985,2.367000103,ulleres,/uˈʎe.ɾəs/,glasses,/ˈglɑːsɪz/,glɑɑsɪz,ulleres,/uˈʎe.ɾəs/,gafas,/ɡaˈfas/,0.557142857142857,0.5,0.5,0.771428571428571,0.201465201465201,0.344322344322344,0.616666666666666,0.181818181818181,0.181818181818181,4.8094425,Sounds/cat_ulleres.wav,FALSE,7,0.0408163265306122
11311,186,Catalan,ungla,English,nail,2.76699996,3.434000015,ungla,/ˈuŋ.ɡɫə/,nail,/neɪl/,neɪl,ungla,/ˈuŋ.ɡɫə/,uña,/ˈu.ɲa/,1,0.166666666666666,0.166666666666666,0.78,0.2,0.2,0.76,0.35,0.47,3.51307695,Sounds/cat_ungla.wav,FALSE,5,0.04
11311,187,Catalan,vaixell,English,comb,4.782999992,5.549999952,vaixell,/bəˈʃeʎ/,boat,/bəʊt/,bəʊt,vaixell,/bəˈʃeʎ/,barco,/ˈbaɾ.ko/,0.7,0.468888888888888,0.468888888888888,0.559999999999999,0.544444444444444,0.544444444444444,0.76,0.366666666666666,0.366666666666666,4.92972113,Sounds/cat_vaixell.wav,FALSE,7,0
11311,188,Catalan,xocolata,English,chocolate,0.71600008,2.448999882,xocolata,/ʃu.kuˈɫa.tə/,chocolate,/ˈʧɒkəlɪt/,ʧɒkəlɪt,xocolata,/ʃu.kuˈɫa.tə/,chocolate,/tʃ͡o.koˈla.te/,0.2375,0.804166666666666,0.804166666666666,0.3375,0.375,0.5375,0.2,0.774999999999999,0.9375,4.67153244,Sounds/cat_xocolata.wav,FALSE,9,0.0740740740740741
11311,189,Catalan,zebra,English,zebra,1.167000055,3.049999952,zebra,/ˈze.βɾə/,zebra,/ˈziːbrə/,ziibrə,zebra,/ˈze.βɾə/,cebra,/ˈθe.bɾa/,0.6,0.381818181818181,0.615151515151515,0.283333333333333,0.558080808080808,0.724747474747474,0.36,0.506666666666666,0.586666666666666,3.57202444,Sounds/cat_zebra.wav,FALSE,5,0.2
11399,104,Catalan,abella,English,party,2.049999952,3.132999897,abella,/əˈbɛ.ʎə/,bee,/biː/,bii,abella,/əˈbɛ.ʎə/,abeja,/aˈβe.xa/,0.78,0.133333333333333,0.133333333333333,0.559999999999999,0.383333333333333,0.383333333333333,0.559999999999999,0.373333333333333,0.333333333333333,4.05357731,Sounds/cat_abella.wav,FALSE,6,0
11399,105,Catalan,aigua,English,iguana,0.98300004,2.059999943,aigua,/ˈaj.ɡwə/,water,/ˈwɔːtə/,wɔɔtə,aigua,/ˈaj.ɡwə/,agua,/ˈaj.ɣwə/,0.8,0.4,0.4,0.8,0.4,0.4,0.08,0.94,0.9,5.6986085,Sounds/cat_aigua.wav,FALSE,6,0.0833333333333333
11399,106,Catalan,aixeta,English,roof,1.232999802,2.415999889,aixeta,/əˈʃɛ.tə/,tap,/tæp/,tæp,aixeta,/əˈʃɛ.tə/,grifo,/ˈɡɾi.fo/,1,0,0,0.9,0.316666666666666,0.316666666666666,0.76,0.2,0.2,3.90349067,Sounds/cat_aixeta.wav,FALSE,6,0
11399,107,Catalan,amanida,English,jellyfish,2.416000128,6.049000025,amanida,/ə.məˈni.ðə/,salad,/ˈsæləd/,sæləd,amanida,/ə.məˈni.ðə/,ensalada,/en.saˈlada/,0.35,0.628205128205128,0.628205128205128,0.928571428571428,0.166666666666666,0.166666666666666,0.712499999999999,0.216666666666666,0.216666666666666,4.34131654,Sounds/cat_amanida.wav,FALSE,9,0.0123456790123457
11399,108,Catalan,ampolla,English,loud,6.865999937,7.56400013,ampolla,/əmˈpo.ʎə/,bottle,/ˈbɒtl/,bɒtəl,ampolla,/əmˈpo.ʎə/,botella,/boˈte.ʎa/,0.483333333333333,0.669191919191919,0.769191919191919,0.816666666666666,0.181818181818181,0.181818181818181,0.633333333333333,0.388888888888888,0.388888888888888,4.47589671,Sounds/cat_ampolla.wav,FALSE,7,0.0204081632653061
11399,110,Catalan,berenar,English,brother,2.582999945,3.733999968,berenar,/bə.ɾəˈna/,snack,/snæk/,snæk,berenar,/bə.ɾəˈna/,merienda,/meˈɾjen.da/,0.8125,0.291666666666666,0.291666666666666,0.85,0.366666666666666,0.366666666666666,0.4,0.536904761904761,0.511904761904761,4.25673174,Sounds/cat_berenar.wav,FALSE,7,0.0408163265306122
11399,111,Catalan,bibero,English,alive,0.96600008,2.334000111,biberó,/bi.βəˈɾo/,bottle,/ˈbɒtl/,bɒtəl,biberó,/bi.βəˈɾo/,biberón,/biβeˈɾon/,0.585714285714285,0.361904761904761,0.476190476190476,0.666666666666666,0.48030303030303,0.613636363636363,0.199999999999999,0.935897435897435,0.935897435897435,3.71874863,Sounds/cat_bibero.wav,FALSE,6,0.0277777777777778
11399,112,Catalan,bici,English,biscuit,1.683000088,3.433000088,bici,/ˈbi.si/,bike,/baɪk/,baɪk,bici,/ˈbi.si/,bici,/ˈbi.θi/,0.6,0.625,0.625,0.6,0.625,0.625,0.1,0.975,1,4.22644166,Sounds/cat_bici.wav,FALSE,7,0.0816326530612245
11399,113,Catalan,boca,English,bull,2.066999912,2.949999809,boca,/ˈbo.kə/,mouth,/maʊθ/,maʊθ,boca,/ˈbo.kə/,boca,/'bo.ka/,0.85,0.3,0.25,0.85,0.05,0,0.2,0.958333333333333,0.958333333333333,4.95078911,Sounds/cat_boca.wav,FALSE,4,0.0625
11399,114,Catalan,bol,English,ball,1.184000015,1.934000015,bol,/ˈbɔɫ/,bowl,/bəʊl/,bəʊl,bol,/ˈbɔɫ/,bol,/ˈbol/,0.225,0.779761904761904,0.779761904761904,0.225,0.744047619047619,0.744047619047619,0,1,1,4.08723575,Sounds/cat_bol.wav,FALSE,4,0.125
11399,115,Catalan,bolet,English,ticket,4.049999952,5.015999794,bolet,/buˈɫɛt/,mushroom,/ˈmʌʃrʊm/,mʌʃrʊm,bolet,/buˈɫɛt/,seta,/'se.ta/,0.816666666666666,0.111111111111111,0.277777777777777,0.833333333333333,0.366666666666666,0.333333333333333,1,0.422222222222222,0.422222222222222,4.22253744,Sounds/cat_bolet.wav,FALSE,6,0.0555555555555556
11399,116,Catalan,bolquer,English,bouquet,1.715999842,9.19799995,bolquer,/buɫˈke/,nappy,/ˈnæpi/,næpɪ,bolquer,/buɫˈke/,pañal,/paˈɲal/,1,0.355555555555555,0.355555555555555,0.76,0,0,0.84,0.32,0.32,3.23076945,Sounds/cat_bolquer.wav,FALSE,7,0.102040816326531
11399,117,Catalan,boto,English,butter,1.616999865,3.25,botó,/buˈto/,button,/ˈbʌtn/,bʌtən,botó,/buˈto/,botón,/boˈton/,0.16,0.899999999999999,0.899999999999999,0.42,0.677777777777777,0.677777777777777,0.279999999999999,0.899999999999999,0.899999999999999,4.28114757,Sounds/cat_boto.wav,FALSE,6,0.0555555555555556
11399,118,Catalan,bou,English,bow,1.916999817,2.750999928,bou,/bou/,bull,/bʊl/,bʊl,bou,/bou/,buey,/ˈbwei/,0.75,0.410714285714285,0.410714285714285,0.466666666666666,0.833333333333333,0.833333333333333,0.55,0.410714285714285,0.410714285714285,4.10054561,Sounds/cat_bou.wav,FALSE,3,0.222222222222222
11399,119,Catalan,caixa,English,soup,1.582999945,2.565999985,caixa,/ˈka.ʃə/,box,/bɒks/,bɒks,caixa,/ˈka.ʃə/,caja,/'ka.xa/,0.65,0.25,0.25,0.75,0.25,0.5,0.3,0.808333333333333,0.808333333333333,4.77068153,Sounds/cat_caixa.wav,FALSE,5,0
11399,120,Catalan,cama,English,milk,1.266000032,2.532999992,cama,/ˈka.mə/,bed,/bɛd/,bɛd,cama,/ˈka.mə/,pierna,/ˈpjer.na/,0.883333333333333,0.266666666666666,0.266666666666666,1,0.166666666666666,0.166666666666666,0.866666666666666,0.266666666666666,0.2,4.55802057,Sounds/cat_cama.wav,FALSE,4,0
11399,121,Catalan,camisa,English,table cloth,2.549999952,4.817000151,camisa,/ˈka.mə/,shirt,/ʃɜːt/,ʃɛɛt,camisa,/ˈka.mə/,camisa,/kaˈmi.sa/,0.816666666666666,0.111111111111111,0.277777777777777,0.8,0.166666666666666,0.166666666666666,0.383333333333333,0.738888888888888,0.738888888888888,4.32244382,Sounds/cat_camisa.wav,FALSE,11,0.00826446280991736
11399,122,Catalan,casa,English,soup,2.065999985,3.031000137,casa,/ˈka.zə/,house,/haʊs/,haʊs,casa,/ˈka.zə/,casa,/'ka.sa/,0.6,0.55,0.5,0.6,0.3,0.25,0.25,0.858333333333333,0.858333333333333,6.01561386,Sounds/cat_casa.wav,FALSE,4,0
11399,123,Catalan,cavall,English,sweets,1.384000063,3.299999952,cavall,/kə'baʎ/,horse,/hɔːs/,hɔɔs,cavall,/kə'baʎ/,caballo,/kaˈβa.ʎo/,0.85,0.366666666666666,0.333333333333333,0.96,0.106666666666666,0.0666666666666666,0.283333333333333,0.717676767676767,0.684343434343434,4.82213936,Sounds/cat_cavall.wav,FALSE,6,0
11399,124,Catalan,cirera,English,sister,0.964999914,2.098999977,cirera,/siˈɾe.ɾə/,cherry,/ˈʧɛri/,ʧɛrɪ,cirera,/siˈɾe.ɾə/,cereza,/θeˈɾe.θa/,0.65,0.199999999999999,0.583333333333333,0.616666666666666,0.366666666666666,0.75,0.433333333333333,0.511111111111111,0.694444444444444,3.57035086,Sounds/cat_cirera.wav,FALSE,6,0.0555555555555556
11399,125,Catalan,colom,English,long,5.400000095,7.217000008,colom,/kuˈlom/,pigeon,/ˈpɪʤɪn/,pɪʤɪn,colom,/kuˈlom/,paloma,/paˈlo.ma/,0.75,0.442929292929292,0.442929292929292,0.639999999999999,0.226666666666666,0.146666666666666,0.316666666666666,0.612121212121212,0.545454545454545,4.04297744,Sounds/cat_colom.wav,FALSE,5,0.04
11399,127,Catalan,cotxe,English,guide,5.148999929,6.049000025,cotxe,/ˈkɔ.t͡ʃə/,car,/kɑː/,kɑɑ,cotxe,/ˈkɔ.t͡ʃə/,coche,/ˈko.t͡ʃe/,0.575,0.494047619047619,0.494047619047619,0.575,0.494047619047619,0.494047619047619,0.1,1,1,5.37553408,Sounds/cat_cotxe.wav,FALSE,5,0.04
11399,128,Catalan,cuc,English,cow,1.865999937,4.453999996,cuc,/ˈkuk/,worm,/wɜːm/,wɜɜm,cuc,/ˈkuk/,gusano,/ɡuˈsa.no/,0.883333333333333,0,0,1,0,0,0.616666666666666,0.322222222222222,0.322222222222222,4.10448482,Sounds/cat_cuc.wav,FALSE,3,0.111111111111111
11399,129,Catalan,dit,English,speech,2.867000103,9.09900022,dit,/dit/,finger,/ˈfɪŋgə/,fɪŋgə,dit,/dit/,dedo,/ˈde.ðo/,0.88,0.133333333333333,0.133333333333333,0.86,0.2,0.2,0.625,0.577380952380952,0.577380952380952,5.94433619,Sounds/cat_dit.wav,FALSE,6,0
11399,130,Catalan,entrepa,English,circus,3.214999914,4.26699996,entrepà,/ˌen.tɾəˈpa/,sandwich,/ˈsænwɪʤ/,sænwɪʤ,entrepà,/ˌen.tɾəˈpa/,bocadillo,/bo.kaˈdi.ʎo/,0.712499999999999,0.25,0.25,0.785714285714285,0.153846153846153,0.153846153846153,0.825,0.183333333333333,0.183333333333333,4.26586972,Sounds/cat_entrepa.wav,FALSE,7,0.0204081632653061
11399,131,Catalan,esponja,English,spoge,0.48300004,2.467000008,esponja,/əsˈpɔn.ʒə/,sponge,/spʌnʤ/,spʌnʤ,esponja,/əsˈpɔn.ʒə/,esponja,/esˈpoŋ.xa/,0.571428571428571,0.485714285714285,0.571428571428571,0.385714285714285,0.595238095238095,0.652380952380952,0.314285714285714,0.628571428571428,0.628571428571428,3.65432638,Sounds/cat_esponja.wav,FALSE,7,0.0612244897959184
11399,133,Catalan,estruc,English,oven,3.532999992,4.450000048,estruç,/əsˈtɾus/,ostrich,/ˈɒstrɪʧ/,ɒstrɪʧ,estruç,/əsˈtɾus/,avestruz,/a'βes.tɾuθ/,0.5375,0.394047619047619,0.619047619047619,0.466666666666666,0.422222222222222,0.722222222222222,0.2875,0.663095238095238,0.738095238095238,3.39446915,Sounds/cat_estruc.wav,FALSE,6,0
11399,134,Catalan,flor,English,fly,1.600000143,2.786000013,flor,/ˈfɫɔ/,flower,/ˈflaʊə/,flaʊə,flor,/ˈfɫɔ/,flor,/ˈfloɾ/,0.38,0.544444444444444,0.544444444444444,0.62,0.55,0.55,0.75,0.910714285714285,1,4.60211014,Sounds/cat_flor.wav,FALSE,4,0.125
11399,135,Catalan,formiga,English,cheese,1.316999912,4.5849998,formiga,/furˈmi.ɡə/,ant,/ænt/,ænt,formiga,/furˈmi.ɡə/,hormiga,/oɾˈmi.ɣa/,0.783333333333333,0.199999999999999,0.166666666666666,0.814285714285714,0,0,0.428571428571428,0.383882783882783,0.498168498168498,3.69297784,Sounds/cat_formiga.wav,FALSE,7,0
11399,136,Catalan,forquilla,English,pasta,1.532999992,5.549999952,forquilla,/furˈki.ʎə/,fork,/fɔːk/,fɔɔk,forquilla,/furˈki.ʎə/,tenedor,/te.neˈðoɾ/,0.785714285714285,0.285714285714285,0.285714285714285,0.485714285714285,0.53030303030303,0.53030303030303,0.885714285714285,0.0285714285714285,0.142857142857142,3.73797607,Sounds/cat_forquilla.wav,FALSE,9,0.0123456790123457
11399,137,Catalan,fulla,English,money,0.949999809,2.132999897,fulla,/ˈfu.ʎə/,leaf,/liːf/,liif,fulla,/ˈfu.ʎə/,hoja,/ˈo.xa/,1,0.166666666666666,0.166666666666666,0.9,0.25,0.25,0.75,0,0,4.24216321,Sounds/cat_fulla.wav,FALSE,5,0
11399,138,Catalan,galeta,English,letter,1.717000008,3.433000088,galeta,/ɡəˈɫɛ.tə/,biscuit,/ˈbɪskɪt/,bɪskɪt,galeta,/ɡəˈɫɛ.tə/,galleta,/ɡaˈʎe.ta/,0.766666666666666,0.344444444444444,0.277777777777777,0.8,0.288888888888888,0.222222222222222,0.366666666666666,0.694444444444444,0.794444444444444,3.97296075,Sounds/cat_galeta.wav,FALSE,6,0.0277777777777778
11399,139,Catalan,galleda,English,grandmother,2.282999992,4.849999905,galleda,/ɡəˈʎɛ.ðə/,bucket,/ˈbʌkɪt/,bʌkɪt,galleda,/ɡəˈʎɛ.ðə/,cubo,/'ku.βo/,1,0.288888888888888,0.288888888888888,1,0.288888888888888,0.222222222222222,0.716666666666666,0.155555555555555,0.155555555555555,3.83053279,Sounds/cat_galleda.wav,FALSE,11,0.0165289256198347
11399,140,Catalan,gat,English,fork,2.666000128,5.266000032,gat,/ˈɡat/,cat,/kæt/,kæt,gat,/ˈɡat/,gato,/ˈɡa.to/,0.175,0.685714285714285,0.685714285714285,0.0666666666666666,0.866666666666666,0.866666666666666,0.125,0.982142857142857,0.982142857142857,4.86519569,Sounds/cat_gat.wav,FALSE,4,0
11399,141,Catalan,gerd,English,wife,3.717000008,6.282999992,gerd,/ˈʒɛrt/,grass,/grɑːs/,grɑɑs,gerd,/ˈʒɛrt/,césped,/ˈθes.ped/,0.833333333333333,0.181818181818181,0.181818181818181,0.8,0.222222222222222,0.222222222222222,0.716666666666666,0.399999999999999,0.5,2.96996445,Sounds/cat_gerd.wav,FALSE,4,0
11399,142,Catalan,girafa,English,giraffe,0.549000025,3.883000135,girafa,/ʒiˈɾa.fə/,giraffe,/ʤɪˈrɑːf/,ʤɪrɑɑf,girafa,/ʒiˈɾa.fə/,jirafa,/xi'ɾa.fa/,0.633333333333333,0.477777777777777,0.711111111111111,0.6,0.477777777777777,0.677777777777777,0.233333333333333,0.722222222222222,0.722222222222222,3.63090287,Sounds/cat_girafa.wav,FALSE,7,0.102040816326531
11399,143,Catalan,globus,English,drink,1.365999937,4.666000128,globus,/ˈɡɫɔ.βus/,balloon,/bəˈluːn/,bəluun,globus,/ˈˈɡɫɔ.βus/,globo,/ˈɡlo.βo/,0.733333333333333,0.359595959595959,0.292929292929292,0.666666666666666,0.399999999999999,0.333333333333333,0.25,0.891414141414141,0.891414141414141,4.47065471,Sounds/cat_globus.wav,FALSE,6,0
11399,144,Catalan,gorra,English,tree,8.717000008,9.80099988,gorra,/ˈɡo.rə/,cap,/ˈkæp/,kæp,gorra,/ˈɡo.rə/,gorra,/ˈɡo.ra/,1,0.4,0.4,1,0.15,0.15,0.2,0.958333333333333,0.958333333333333,4.02496031,Sounds/cat_gorra.wav,FALSE,5,0.04
11399,145,Catalan,got,English,god,1.315999985,2.482999802,got,/ˈɡɔt/,cup,/kʌp/,kʌp,got,/ˈɡɔt/,vaso,/ˈba.so/,1,0.0833333333333333,0.0833333333333333,0.266666666666666,0.555555555555555,0.555555555555555,1,0.4,0.25,4.57894281,Sounds/cat_got.wav,FALSE,3,0.222222222222222
11399,146,Catalan,guitarra,English,guitar,0.332999945,1.382999897,guitarra,/giˈta.rə/,guitar,/gɪˈtɑː/,gɪtɑɑ,guitarra,/giˈta.rə/,guitarra,/giˈta.ra/,0.316666666666666,0.724747474747474,0.724747474747474,0.383333333333333,0.724747474747474,0.724747474747474,0.133333333333333,0.972222222222222,0.972222222222222,4.37905182,Sounds/cat_guitarra.wav,FALSE,8,0.09375
11399,148,Catalan,lleo,English,my,2.383000135,6.583000183,lleó,/ʎəˈo/,lion,/ˈlaɪən/,laɪən,lleó,/ʎəˈo/,león,/leˈon/,0.3,0.677777777777777,0.677777777777777,0.7,0.25,0.37,0.5,0.452380952380952,0.602380952380952,4.49996701,Sounds/cat_lleo.wav,FALSE,4,0
11399,149,Catalan,llibre,English,free,1.98300004,3.033000231,llibre,/ˈʎi.βɾə/,book,/bʊk/,bʊk,llibre,/ˈʎi.βɾə/,libro,/ˈli.βɾo/,0.78,0.0666666666666666,0.0666666666666666,0.78,0.0666666666666666,0.0666666666666666,0.24,0.666666666666666,0.786666666666666,5.24541757,Sounds/cat_llibre.wav,FALSE,6,0.0277777777777778
11399,150,Catalan,lloro,English,leek,2.165999889,3.23300004,lloro,/ʎoˈɾu/,parrot,/ˈpærət/,pærət,lloro,/ʎoˈɾu/,loro,/'lo.ɾo/,1,0.266666666666666,0.266666666666666,1,0.04,0.2,0.25,0.666666666666666,0.816666666666666,3.9073666,Sounds/cat_lloro.wav,FALSE,5,0.04
11399,151,Catalan,lluna,English,moon,1.348999977,2.165999889,lluna,/ˈʎu.nə/,moon,/muːn/,muun,lluna,/ˈʎu.nə/,luna,/'lu.na/,0.7,0.5,0.5,0.75,0.5,0.5,0.35,0.583333333333333,0.733333333333333,4.86014893,Sounds/cat_lluna.wav,FALSE,5,0.04
11399,152,Catalan,ma,English,strawberry,1.200000048,4.200000048,ma,/ˈma/,hand,/hænd/,hænd,ma,/ˈma/,mano,/'ma.no/,0.5,0.5,0.5,0.725,0.25,0.25,0.375,0.791666666666666,0.791666666666666,4.70479504,Sounds/cat_ma.wav,FALSE,10,0.01
11399,153,Catalan,mico,English,me,2.616999865,4.016000032,mico,/ˈmi.ku/,monkey,/ˈmʌŋki/,mʌŋkɪ,mico,/ˈmi.ku/,mono,/'mo.no/,0.7,0.535555555555555,0.535555555555555,0.42,0.677777777777777,0.677777777777777,0.6,0.541666666666666,0.541666666666666,4.30734691,Sounds/cat_mico.wav,FALSE,4,0.0625
11399,154,Catalan,mirall,English,painting,4.065999985,5.514999866,mirall,/miˈɾaʎ/,mirror,/ˈmɪrə/,mɪrə,mirall,/miˈɾaʎ/,espejo,/es'pe.xo/,0.683333333333333,0.111111111111111,0.111111111111111,0.7,0.628888888888888,0.788888888888888,0.916666666666666,0.111111111111111,0.111111111111111,4.41340798,Sounds/cat_mirall.wav,FALSE,8,0.015625
11399,155,Catalan,moneda,English,mother,0.616000175,1.916000128,moneda,/muˈnɛ.ðə/,coin,/kɔɪn/,kɔɪn,moneda,/muˈnɛ.ðə/,moneda,/mo'ne.ða/,0.85,0.366666666666666,0.366666666666666,0.85,0.311111111111111,0.311111111111111,0.2,0.916666666666666,0.916666666666666,4.33198269,Sounds/cat_moneda.wav,FALSE,6,0.0555555555555556
11399,156,Catalan,moto,English,aunt,3.133000135,5.73300004,moto,/ˈmo.tu/,motorbike,/ˈməʊtəˌbaɪk/,məʊtəbaɪk,moto,/ˈmo.tu/,moto,/'mo.to/,0.488888888888888,0.437321937321937,0.437321937321937,0.488888888888888,0.4002849002849,0.4002849002849,0.1,1,1,4.58793204,Sounds/cat_moto.wav,FALSE,4,0
11399,157,Catalan,mussol,English,rubbish,1.898999929,3.798999786,mussol,/muˈsɔɫ/,owl,/aʊl/,aʊl,mussol,/muˈsɔɫ/,búho,/'bu.o/,0.666666666666666,0.333333333333333,0.333333333333333,0.58,0.4,0.4,0.58,0.49,0.45,3.96610552,Sounds/cat_mussol.wav,FALSE,7,0.0204081632653061
11399,158,Catalan,nas,English,nose,1.166000128,2.416000128,nas,/nas/,nose,/nəʊz/,nəʊz,nas,/nas/,nariz,/naˈɾiθ/,0.54,0.388888888888888,0.388888888888888,0.425,0.494047619047619,0.494047619047619,0.38,0.6,0.8,4.71446806,Sounds/cat_nas.wav,FALSE,4,0.125
11399,160,Catalan,orella,English,umbrella,0.434000015,4.018000126,orella,/uˈɾɛ.ʎə/,ear,/ɪə/,ɪə,orella,/uˈɾɛ.ʎə/,oreja,/oˈɾe.xa/,0.76,0,0,0.6,0.352380952380952,0.352380952380952,0.4,0.6,0.6,4.32303692,Sounds/cat_orella.wav,FALSE,8,0.078125
11399,161,Catalan,ovella,English,dark,2.817000151,7.467000008,ovella,/uˈbɛ.ʎə/,sheep,/ʃiːp/,ʃiip,ovella,/uˈbɛ.ʎə/,oveja,/o'βe.xa/,0.7,0.133333333333333,0.133333333333333,0.78,0.133333333333333,0.133333333333333,0.48,0.44,0.4,3.95690835,Sounds/cat_ovella.wav,FALSE,6,0
11399,162,Catalan,pa,English,oh dear,4.100000143,5.828999996,pa,/pa/,bread,/brɛd/,brɛd,pa,/pa/,pan,/ˈpan/,0.7,0.15,0.15,1,0.15,0.15,0.333333333333333,0.966666666666666,0.966666666666666,5.10369983,Sounds/cat_pa.wav,FALSE,7,0.0204081632653061
11399,163,Catalan,papallona,English,father,1.148999929,4.46600008,papallona,/pə.pəˈʎo.nə/,butterfly,/ˈbʌtəflaɪ/,bʌtəflaɪ,papallona,/pə.pəˈʎo.nə/,mariposa,/ma.ɾiˈpo.sa/,0.675,0.275,0.25,0.575,0.225,0.2,0.674999999999999,0.291666666666666,0.291666666666666,4.01438359,Sounds/cat_papallona.wav,FALSE,9,0.0123456790123457
11399,164,Catalan,patata,English,potato,1.431999922,2.915999889,patata,/pəˈta.tə/,potato,/pəˈteɪtəʊ/,pəteɪtəʊ,patata,/pəˈta.tə/,patata,/paˈta.ta/,0.4,0.657738095238095,0.657738095238095,0.175,0.860119047619047,0.860119047619047,0.266666666666666,0.861111111111111,0.861111111111111,4.43921987,Sounds/cat_patata.wav,FALSE,6,0.111111111111111
11399,165,Catalan,pernil,English,parsnip,3.915999889,6.299999952,pernil,/pərˈniɫ/,ham,/hæm/,hæm,pernil,/pərˈniɫ/,jamón,/xaˈmon/,0.3,0.75,0.75,0.783333333333333,0.0555555555555555,0.0555555555555555,0.8,0.237373737373737,0.237373737373737,4.22505132,Sounds/cat_pernil.wav,FALSE,7,0.0816326530612245
11399,166,Catalan,peu,English,sky,1.883000135,2.90199995,peu,/pɛw/,foot,/fʊt/,fʊt,peu,/pɛw/,pierna,/ˈpjer.na/,0.916666666666666,0.0333333333333333,0,0.799999999999999,0.0666666666666666,0,0.75,0.472222222222222,0.472222222222222,4.93358884,Sounds/cat_peu.wav,FALSE,3,0
11399,168,Catalan,planta,English,plant,0.733999968,3.349999905,planta,/ˈpɫan.tə/,plant,/plɑːnt/,plɑɑnt,planta,/ˈpɫan.tə/,planta,/ˈplan.ta/,0.233333333333333,0.861111111111111,0.861111111111111,0.483333333333333,0.861111111111111,0.861111111111111,0.133333333333333,0.972222222222222,0.972222222222222,4.76538989,Sounds/cat_planta.wav,FALSE,6,0.138888888888889
